transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,transaction_amount,payment_method,card_number,cvv
T0025249,C02346,P0733,2025-06-28,2,4370.45,8740.9,Debit Card,2388381317443580,347
T0025250,C04709,P0116,2025-07-08,1,2788.46,2788.46,Cash,30220913135859,5583
T0025251,C05689,P0420,2025-04-04,3,2251.24,6753.72,Credit Card,349784589649325,212
T0025252,C03892,P0202,2025-04-19,2,193.67,387.34,UPI,4937198140438310,964
T0025253,C09069,P0112,2026-05-23,3,1547.46,4642.38,Debit Card,675978275260,118
T0025254,C05431,P0731,2024-12-20,5,799.58,3997.9,Cash,213147931125324,109
T0025255,C06696,P0702,2026-05-22,2,712.98,1425.96,Cash,213129263250961,242
T0025256,C02447,P0990,2025-09-08,4,3498.98,13995.92,UPI,3520686657037637,709
T0025257,C00963,P0294,2024-09-22,2,3966.68,7933.36,Credit Card,4317982733812569210,770
T0025258,C06623,P0355,2025-10-07,5,3291.17,16455.85,Debit Card,6011310472082996,191
T0025259,C08619,P0672,2025-09-19,4,4514.9,18059.6,Debit Card,2244676151159893,107
T0025260,C01970,P0156,2026-07-24,5,3351.12,16755.6,Credit Card,30407015301154,5542
T0025261,C09500,P0081,2026-08-03,5,1286.54,6432.7,UPI,6011035747904340,247
T0025262,C05347,P0997,2025-04-05,3,3220.37,9661.11,Cash,4387898855393226757,529
T0025263,C01184,P0290,2026-05-07,2,2989.37,5978.74,Credit Card,6540360529167225,592
T0025264,C02302,P0784,2024-09-10,4,1219.7,4878.8,Cash,30065141574605,832
T0025265,C04027,P0114,2026-03-25,2,4662.19,9324.38,UPI,344398042436967,258
T0025266,C01168,P0908,2025-06-09,2,1391.92,2783.84,Credit Card,4937611349000996,576
T0025267,C08824,P0060,2025-10-21,5,3052.64,15263.2,Credit Card,36721262212102,961
T0025268,C05886,P0525,2025-09-21,4,331.61,1326.44,UPI,6574716213616927,663
T0025269,C05320,P0795,2025-08-09,1,2664.46,2664.46,Credit Card,213162524027217,871
T0025270,C04001,P0735,2024-12-03,4,1659.0,6636.0,Debit Card,180038754506964,796
T0025271,C00959,P0596,2025-12-10,4,150.65,602.6,Cash,676342507966,334
T0025272,C08620,P0154,2026-01-15,3,1603.88,4811.64,Credit Card,375141373851681,340
T0025273,C01577,P0791,2025-08-30,4,3524.61,14098.44,UPI,2710048746897095,4437
T0025274,C01916,P0739,2025-06-03,3,2446.69,7340.07,Cash,4018624962799,247
T0025275,C04821,P0375,2025-08-07,4,2353.0,9412.0,Credit Card,3560725685448373,403
T0025276,C06339,P0305,2025-12-23,1,1645.49,1645.49,Cash,676255690940,0218
T0025277,C02217,P0272,2025-02-13,4,2373.51,9494.04,Cash,2253930558046387,098
T0025278,C02221,P0788,2026-04-08,4,3092.4,12369.6,Credit Card,30181180281315,789
T0025279,C06655,P0230,2025-11-25,1,4920.03,4920.03,Credit Card,676264249175,753
T0025280,C01548,P0846,2024-10-03,5,2341.97,11709.85,UPI,6011665720517436,659
T0025281,C01132,P0380,2025-07-14,1,4996.9,4996.9,Credit Card,213136695990437,889
T0025282,C01677,P0739,2024-08-11,2,2446.69,4893.38,Credit Card,4482254988895795,510
T0025283,C03721,P0878,2024-09-23,5,742.79,3713.95,Credit Card,30135519647331,493
T0025284,C05419,P0160,2024-09-10,3,2867.07,8601.21,Credit Card,3523460093204970,669
T0025285,C02828,P0330,2026-01-01,2,4737.95,9475.9,Cash,3599670312788798,207
T0025286,C05662,P0536,2025-01-24,2,1851.29,3702.58,UPI,30469785691735,285
T0025287,C01481,P0897,2025-03-01,2,4798.52,9597.04,Debit Card,575540280030,620
T0025288,C03326,P0739,2026-01-03,3,2446.69,7340.07,Cash,349770423991478,661
T0025289,C02811,P0326,2026-05-23,1,192.9,192.9,Debit Card,30596119022714,267
T0025290,C04346,P0218,2025-07-07,1,4204.18,4204.18,Debit Card,3514785986793940,972
T0025291,C05844,P0331,2026-01-06,4,4666.63,18666.52,Debit Card,370328721144035,195
T0025292,C06948,P0437,2026-02-09,5,612.56,3062.8,Cash,6554494361067988,900
T0025293,C02288,P0959,2026-08-01,3,613.74,1841.22,Credit Card,5482980755475554,791
T0025294,C03480,P0602,2025-11-14,2,269.46,538.92,UPI,4179815014964009,144
T0025295,C09825,P0484,2024-10-02,3,3784.46,11353.38,UPI,6011080759971126,457
T0025296,C05107,P0746,2026-04-12,1,1758.42,1758.42,UPI,3515163515849808,687
T0025297,C07644,P0825,2026-07-07,5,3841.96,19209.8,Debit Card,4012900016552,064
T0025298,C00063,P0781,2026-07-08,5,1371.62,6858.1,UPI,2267933305779395,189
T0025299,C08651,P0422,2024-09-26,3,4513.4,13540.2,Credit Card,3513527560782480,681
T0025300,C06502,P0991,2026-03-25,2,1536.31,3072.62,Cash,3550574076387366,513
T0025301,C04836,P0853,2025-06-05,3,1916.98,5750.94,UPI,3538279195171496,709
T0025302,C04659,P0817,2025-12-09,2,933.44,1866.88,Credit Card,6011829241688403,895
T0025303,C09658,P0587,2024-10-21,1,2128.14,2128.14,UPI,3563727408240944,592
T0025304,C04323,P0489,2026-05-14,3,598.9,1796.7,Credit Card,180042946047044,475
T0025305,C00328,P0038,2026-06-30,4,592.76,2371.04,Credit Card,2260411756970125,4624
T0025306,C08640,P0700,2026-04-02,5,3288.59,16442.95,UPI,3591470345545168,161
T0025307,C06680,P0207,2025-05-25,3,3331.85,9995.55,UPI,4106403540541061262,672
T0025308,C06334,P0238,2026-01-10,2,4050.59,8101.18,Debit Card,30182531131068,922
T0025309,C01128,P0460,2024-09-03,1,2187.79,2187.79,UPI,6517787398822093,622
T0025310,C08837,P0748,2024-10-04,2,4623.85,9247.7,Cash,4674889760494263,924
T0025311,C08625,P0661,2026-02-12,4,2959.54,11838.16,Credit Card,180013639688949,682
T0025312,C06983,P0061,2025-05-05,3,3788.56,11365.68,UPI,4711022650225887,095
T0025313,C02361,P0618,2025-03-22,3,4015.68,12047.04,Cash,502023341584,090
T0025314,C06178,P0642,2025-09-21,2,4586.57,9173.14,Cash,2254249780310282,039
T0025315,C09428,P0449,2025-10-03,1,4973.41,4973.41,Cash,30402572544726,411
T0025316,C03987,P0865,2024-08-10,4,1344.73,5378.92,Credit Card,340609242467709,238
T0025317,C06446,P0614,2025-02-26,5,4006.74,20033.7,Cash,4085886648790964,2923
T0025318,C03636,P0938,2025-11-03,2,1956.93,3913.86,Credit Card,375413207848054,607
T0025319,C08449,P0119,2024-10-13,4,2468.23,9872.92,UPI,4549142813390903,246
T0025320,C05930,P0938,2026-05-28,5,1956.93,9784.65,Debit Card,4694104298076,728
T0025321,C00346,P0829,2025-10-10,2,3715.68,7431.36,Debit Card,30489624432133,031
T0025322,C09814,P0352,2025-07-30,5,546.8,2734.0,Debit Card,3592285226459191,107
T0025323,C03791,P0404,2024-10-12,2,3380.5,6761.0,Debit Card,4610990847316334,9415
T0025324,C03854,P0207,2025-01-23,1,3331.85,3331.85,Debit Card,373898041054012,201
T0025325,C05750,P0413,2026-04-27,2,1212.26,2424.52,Debit Card,30386912393243,094
T0025326,C04910,P0947,2025-07-13,1,3143.92,3143.92,Credit Card,3519367685203961,209
T0025327,C07498,P0043,2025-03-03,4,4429.7,17718.8,Credit Card,4887469060805235789,090
T0025328,C03486,P0770,2025-04-15,2,2545.85,5091.7,Debit Card,4434193744837735957,772
T0025329,C09093,P0796,2026-07-22,2,4590.36,9180.72,UPI,213158906317416,671
T0025330,C04872,P0522,2025-06-28,5,3175.36,15876.8,Cash,4385219193586321,414
T0025331,C00793,P0880,2026-06-27,5,4788.32,23941.6,Debit Card,570309365189,850
T0025332,C02777,P0959,2025-05-10,1,613.74,613.74,Debit Card,4030443942397876,728
T0025333,C05015,P0388,2025-09-07,2,1290.6,2581.2,Credit Card,4979842417338280232,4526
T0025334,C08699,P0282,2026-07-24,5,4547.1,22735.5,Credit Card,373504920948189,701
T0025335,C02980,P0630,2025-01-18,3,3917.49,11752.47,Debit Card,4552245496209375,8583
T0025336,C04296,P0605,2025-01-06,3,2418.73,7256.19,Credit Card,6556964719085476,777
T0025337,C03020,P0933,2025-08-22,5,705.91,3529.55,Debit Card,345118316662240,051
T0025338,C06621,P0381,2025-06-20,1,1224.17,1224.17,Credit Card,3509893975348523,813
T0025339,C05785,P0839,2025-04-19,1,3409.81,3409.81,Credit Card,2287068982208222,887
T0025340,C02837,P0144,2025-08-05,5,4699.22,23496.1,Credit Card,6011412090423881,549
T0025341,C06866,P0116,2026-03-21,1,2788.46,2788.46,Debit Card,4292949363520868311,360
T0025342,C00033,P0385,2025-08-21,5,3738.6,18693.0,Cash,4710342484045,997
T0025343,C06467,P0936,2025-10-24,4,1801.88,7207.52,Cash,3595511093094119,937
T0025344,C01502,P0478,2026-03-18,3,752.28,2256.84,UPI,3503531289054306,057
T0025345,C09195,P0150,2024-10-29,5,1310.88,6554.4,Debit Card,3578684770910666,731
T0025346,C00679,P0674,2025-01-24,2,4325.72,8651.44,Debit Card,4385846038254291,274
T0025347,C09146,P0496,2025-01-21,4,1932.03,7728.12,Cash,3524206668700945,128
T0025348,C07829,P0531,2024-10-21,1,2531.77,2531.77,UPI,4667858646609,637
T0025349,C09867,P0761,2024-11-18,4,492.83,1971.32,Cash,349929128414372,353
T0025350,C03027,P0483,2025-02-23,3,4422.54,13267.62,Debit Card,4874327792050311440,021
T0025351,C05527,P0051,2025-07-18,5,4769.82,23849.1,Credit Card,4833970341830,835
T0025352,C09704,P0040,2024-08-16,4,1954.6,7818.4,Debit Card,372317675178048,074
T0025353,C08455,P0939,2026-01-16,3,1969.61,5908.83,Cash,30033827212783,811
T0025354,C05425,P0118,2026-05-25,5,3453.11,17265.55,Debit Card,36885034786915,612
T0025355,C01107,P0198,2026-03-12,2,3779.7,7559.4,UPI,3571001268870129,9522
T0025356,C07424,P0191,2025-01-14,2,1946.02,3892.04,Debit Card,213106409550967,961
T0025357,C01653,P0869,2026-03-03,1,4327.22,4327.22,Debit Card,4661946923344,408
T0025358,C03972,P0371,2026-07-14,3,1943.59,5830.77,Cash,4570871064695,303
T0025359,C06875,P0259,2026-03-22,4,1567.78,6271.12,UPI,180097251787436,3822
T0025360,C00637,P0052,2025-02-21,2,3014.78,6029.56,UPI,340476899667274,2485
T0025361,C04129,P0562,2026-07-10,1,3932.63,3932.63,Credit Card,4027433360392,912
T0025362,C06020,P0869,2025-11-29,3,4327.22,12981.66,UPI,3568120988531939,289
T0025363,C06131,P0969,2026-04-01,3,2932.11,8796.33,Debit Card,4197580306101870,856
T0025364,C04219,P0858,2024-09-25,4,4787.25,19149.0,Cash,4157781913482,617
T0025365,C02227,P0348,2026-02-22,4,4571.48,18285.92,UPI,4409396500472279330,645
T0025366,C00683,P0624,2026-07-06,5,259.66,1298.3,Credit Card,4343294900199986668,599
T0025367,C08311,P0863,2024-11-17,4,3888.79,15555.16,UPI,6011366550821135,750
T0025368,C03805,P0981,2025-02-25,1,2256.6,2256.6,Credit Card,3557645650048195,4351
T0025369,C08250,P0871,2025-07-20,2,3614.06,7228.12,UPI,375515841740792,698
T0025370,C09484,P0958,2025-08-10,2,1437.49,2874.98,Debit Card,213158278944995,358
T0025371,C01360,P0850,2026-04-05,3,441.4,1324.2,Cash,374196886632953,850
T0025372,C03048,P0009,2026-05-31,4,4056.68,16226.72,UPI,4309074021677,608
T0025373,C03560,P0438,2025-08-24,4,2268.96,9075.84,Cash,30105789975191,810
T0025374,C08905,P0045,2025-08-06,2,2202.09,4404.18,UPI,4650129231245,210
T0025375,C03363,P0081,2024-10-11,2,1286.54,2573.08,Credit Card,4944698645526676,433
T0025376,C04769,P0583,2025-08-06,3,1316.82,3950.46,Cash,675974210238,342
T0025377,C01659,P0246,2026-04-19,5,1099.99,5499.95,Cash,2720911204191210,854
T0025378,C07040,P0068,2026-06-03,2,383.63,767.26,Cash,4628292759638205,312
T0025379,C09216,P0619,2024-09-09,1,2181.51,2181.51,UPI,3584395068230004,812
T0025380,C04184,P0307,2026-03-01,3,4756.39,14269.17,Cash,4125728073918,920
T0025381,C06993,P0632,2025-11-19,2,1945.13,3890.26,Debit Card,3531799192345261,406
T0025382,C06526,P0037,2026-03-21,3,2492.9,7478.7,UPI,3574676870624779,183
T0025383,C04030,P0910,2026-04-16,2,3307.64,6615.28,Debit Card,5344502950909225,6579
T0025384,C04023,P0188,2026-05-08,5,433.54,2167.7,Credit Card,3579517934274679,769
T0025385,C01043,P0995,2025-09-08,3,2821.25,8463.75,Debit Card,348355055519945,8931
T0025386,C00447,P0857,2025-08-20,5,1084.0,5420.0,Debit Card,4111304573560558,942
T0025387,C07980,P0742,2025-05-23,2,3539.69,7079.38,Cash,676124855989,658
T0025388,C09740,P0536,2025-02-19,2,1851.29,3702.58,Credit Card,4851630857189233,557
T0025389,C07706,P0898,2024-11-03,4,1253.88,5015.52,Debit Card,2260017282404586,545
T0025390,C02223,P0821,2026-02-04,2,2683.07,5366.14,Credit Card,2227302240041700,450
T0025391,C06119,P0513,2025-06-28,5,558.88,2794.4,Debit Card,36072731869399,399
T0025392,C00030,P0573,2026-02-07,5,4734.75,23673.75,Debit Card,503803400814,584
T0025393,C09470,P0667,2024-10-05,3,3193.53,9580.59,Cash,213136573654014,2464
T0025394,C06495,P0486,2024-12-30,1,2148.87,2148.87,UPI,4554410135604,235
T0025395,C00367,P0054,2024-12-24,4,4043.54,16174.16,Cash,2477868648002921,2620
T0025396,C05679,P0156,2025-12-31,3,3351.12,10053.36,Credit Card,6011052410918390,388
T0025397,C08081,P0234,2024-10-30,1,2195.94,2195.94,UPI,4224722801349,349
T0025398,C07347,P0976,2026-04-18,5,4918.86,24594.3,Cash,3557241559989828,2236
T0025399,C04128,P0445,2026-08-05,3,4553.02,13659.06,Credit Card,4204921948365468,2413
T0025400,C03992,P0010,2024-11-24,2,4038.81,8077.62,Debit Card,570109178329,212
T0025401,C08570,P0963,2024-09-03,3,1087.76,3263.28,UPI,372754926657067,714
T0025402,C06998,P0946,2024-11-11,3,1295.91,3887.73,Cash,4209699044788859,189
T0025403,C02180,P0225,2024-10-04,5,3402.87,17014.35,UPI,30277684115817,609
T0025404,C06039,P0510,2025-02-04,4,614.43,2457.72,Credit Card,38778661412459,772
T0025405,C01201,P0998,2025-04-15,4,194.5,778.0,Cash,4656163635753069,039
T0025406,C00712,P0023,2025-03-18,3,1371.54,4114.62,Cash,5425944699725383,8455
T0025407,C09348,P0626,2026-05-24,3,4901.14,14703.42,Credit Card,213194845658388,1048
T0025408,C03326,P0687,2025-11-04,2,2830.17,5660.34,Debit Card,4073832740663471,701
T0025409,C08759,P0442,2025-02-07,4,2317.31,9269.24,Debit Card,6578177567939777,465
T0025410,C09255,P0362,2025-09-21,2,1212.11,2424.22,UPI,3513111642203516,058
T0025411,C07744,P0148,2025-04-08,5,3050.73,15253.65,Debit Card,4252239227267862,2046
T0025412,C00046,P0706,2024-09-09,3,1478.58,4435.74,Credit Card,6011251912479923,192
T0025413,C01609,P0332,2024-08-30,3,3541.79,10625.37,Cash,4718248111084513,795
T0025414,C06841,P0397,2026-04-16,5,1510.95,7554.75,Cash,4603221599222775604,449
T0025415,C00072,P0138,2025-10-26,2,1037.89,2075.78,Debit Card,3527404034603367,226
T0025416,C00950,P0700,2025-12-16,2,3288.59,6577.18,Credit Card,3502472557260260,447
T0025417,C07020,P0718,2025-04-23,2,4220.88,8441.76,UPI,4174356799199771,155
T0025418,C01256,P0212,2025-02-23,1,3772.45,3772.45,Credit Card,213170152179382,586
T0025419,C04958,P0120,2025-09-04,2,3189.71,6379.42,Debit Card,6572409094367024,738
T0025420,C04576,P0723,2025-06-02,4,2939.33,11757.32,UPI,6011403123331290,227
T0025421,C00895,P0861,2025-06-16,4,3493.35,13973.4,Debit Card,3519098217411422,992
T0025422,C07436,P0569,2026-01-28,1,4674.75,4674.75,Cash,180015330625575,754
T0025423,C06793,P0763,2024-09-21,1,2118.53,2118.53,Cash,30198218432124,130
T0025424,C00241,P0123,2025-02-19,5,2237.09,11185.45,Credit Card,4814592995518,628
T0025425,C02041,P0896,2026-06-09,3,3984.93,11954.79,Credit Card,3521506388396574,812
T0025426,C01844,P0640,2024-11-25,3,3886.07,11658.21,Cash,3505200488501537,999
T0025427,C00631,P0115,2025-08-10,5,1359.11,6795.55,Cash,30286290362598,047
T0025428,C00320,P0217,2026-02-02,5,203.6,1018.0,Debit Card,370990012431627,5365
T0025429,C08132,P0968,2025-08-13,2,2272.88,4545.76,Cash,2719441936820319,658
T0025430,C04828,P0823,2024-10-22,1,982.98,982.98,Credit Card,4066138144802054146,505
T0025431,C03862,P0223,2025-05-14,2,4105.54,8211.08,UPI,4642968535185750197,602
T0025432,C07485,P0339,2024-11-04,2,4111.72,8223.44,UPI,3570747642542039,935
T0025433,C03375,P0439,2025-08-21,5,2988.65,14943.25,Cash,503891141189,0150
T0025434,C05309,P0713,2025-08-18,5,249.26,1246.3,UPI,3540049353544602,462
T0025435,C09739,P0244,2026-03-02,3,1926.0,5778.0,UPI,2292062211958155,294
T0025436,C03285,P0553,2024-11-17,2,431.97,863.94,UPI,347487022859806,148
T0025437,C00487,P0403,2025-01-07,2,2706.03,5412.06,Cash,38213999722296,832
T0025438,C07045,P0416,2026-06-08,4,2957.33,11829.32,Credit Card,6540359085470312,270
T0025439,C07152,P0925,2024-10-16,1,2187.65,2187.65,Cash,4419490113734107,0942
T0025440,C03191,P0910,2025-10-13,1,3307.64,3307.64,UPI,6504732612587622,575
T0025441,C06269,P0862,2025-10-31,5,4579.88,22899.4,UPI,4477860644625963954,8227
T0025442,C05163,P0171,2026-01-12,1,3075.81,3075.81,Credit Card,4175687094538,4958
T0025443,C00450,P0562,2026-03-13,2,3932.63,7865.26,Cash,345909753437256,154
T0025444,C03313,P0607,2025-06-21,2,1502.54,3005.08,UPI,566284301025,326
T0025445,C00864,P0529,2025-04-15,2,4549.8,9099.6,UPI,4513908942207032,252
T0025446,C05818,P0718,2025-06-13,1,4220.88,4220.88,Debit Card,4126209236900428978,351
T0025447,C03840,P0656,2025-07-06,3,2083.44,6250.32,Credit Card,676292629943,852
T0025448,C08148,P0490,2025-04-03,3,2658.32,7974.96,UPI,2250371512830470,370
T0025449,C00988,P0333,2024-10-11,1,2438.37,2438.37,Credit Card,180018920228529,024
T0025450,C03905,P0419,2025-03-29,2,3466.89,6933.78,Cash,4795430373321291207,128
T0025451,C08107,P0795,2025-06-12,3,2664.46,7993.38,Credit Card,213102737669660,377
T0025452,C07661,P0464,2025-06-02,5,4374.36,21871.8,Cash,501832830142,272
T0025453,C06748,P0672,2026-07-10,2,4514.9,9029.8,UPI,4875366170578602,893
T0025454,C04846,P0369,2025-03-22,1,3424.91,3424.91,Credit Card,30076231423553,662
T0025455,C07492,P0298,2025-07-20,5,754.07,3770.35,Cash,4161396768837805597,9309
T0025456,C00309,P0190,2026-07-09,2,448.86,897.72,Cash,6548829149724005,156
T0025457,C00446,P0543,2026-04-10,1,3334.88,3334.88,Credit Card,4658996723640,7254
T0025458,C00366,P0397,2025-04-06,2,1510.95,3021.9,Debit Card,4773783279776557978,851
T0025459,C02418,P0607,2024-12-05,3,1502.54,4507.62,Credit Card,213104757190346,834
T0025460,C02598,P0432,2024-12-08,5,2724.07,13620.35,Cash,676168654678,676
T0025461,C03073,P0525,2025-11-06,1,331.61,331.61,UPI,4841938845964226,666
T0025462,C09741,P0834,2026-07-23,4,2908.5,11634.0,Cash,4311485406862326568,599
T0025463,C06387,P0590,2025-05-01,2,1247.59,2495.18,UPI,3506160356397914,7720
T0025464,C02522,P0371,2026-04-05,5,1943.59,9717.95,Debit Card,6011576734600888,221
T0025465,C09026,P0957,2025-07-13,2,3920.77,7841.54,Debit Card,4608847939887925,059
T0025466,C06131,P0369,2025-12-01,1,3424.91,3424.91,Debit Card,376050441171387,147
T0025467,C08019,P0076,2025-07-08,3,3284.6,9853.8,Debit Card,3585113854034194,162
T0025468,C02863,P0633,2025-03-12,5,3045.22,15226.1,UPI,6011834572477871,381
T0025469,C07317,P0373,2024-12-31,5,2332.69,11663.45,Cash,630444174241,9524
T0025470,C00707,P0914,2025-08-27,4,2855.14,11420.56,UPI,4615171667692869951,9313
T0025471,C09713,P0212,2025-06-14,5,3772.45,18862.25,UPI,180084951140520,974
T0025472,C03254,P0271,2025-04-23,4,4369.96,17479.84,Cash,6573201210827083,254
T0025473,C08368,P0505,2025-12-10,3,2211.72,6635.16,Debit Card,38048184720071,621
T0025474,C03262,P0067,2024-08-07,2,3553.81,7107.62,UPI,3572131443024380,759
T0025475,C02280,P0802,2026-04-09,1,2255.14,2255.14,Cash,3547551191633623,465
T0025476,C04812,P0805,2026-06-27,2,3380.2,6760.4,UPI,349412388810068,934
T0025477,C07065,P0852,2025-11-20,3,4155.56,12466.68,UPI,30491631091928,125
T0025478,C05094,P0840,2026-06-18,1,282.08,282.08,UPI,4014609625766351,8634
T0025479,C00148,P0860,2025-04-19,1,4997.88,4997.88,Cash,36798289452820,198
T0025480,C06608,P0249,2025-01-05,4,2607.3,10429.2,UPI,4538637535076,747
T0025481,C04047,P0367,2024-10-21,2,1824.39,3648.78,UPI,4749383958554519,895
T0025482,C06541,P0400,2025-03-11,1,3397.8,3397.8,Credit Card,4724564825496,438
T0025483,C02588,P0433,2024-12-20,1,3322.24,3322.24,Debit Card,6011049664471407,137
T0025484,C09126,P0007,2026-06-17,4,3594.3,14377.2,UPI,5121006834969263,261
T0025485,C08796,P0639,2025-06-07,2,4572.04,9144.08,Credit Card,2274017601311854,444
T0025486,C01378,P0344,2025-05-16,5,2739.98,13699.9,Cash,3508091527509186,503
T0025487,C09784,P0982,2026-04-08,1,3873.09,3873.09,Debit Card,4946640587390560,000
T0025488,C03567,P0878,2025-08-15,4,742.79,2971.16,UPI,374684929589652,046
T0025489,C00433,P0363,2026-04-27,2,3746.49,7492.98,Cash,4357323092346699280,815
T0025490,C00588,P0932,2024-12-13,3,1831.59,5494.77,Cash,180018174656060,951
T0025491,C04828,P0632,2026-04-27,1,1945.13,1945.13,Cash,2232140380326090,081
T0025492,C07418,P0216,2025-04-11,5,4788.56,23942.8,Credit Card,4116299181874950,795
T0025493,C07219,P0274,2025-05-09,2,4708.26,9416.52,Credit Card,213180163477030,935
T0025494,C06979,P0931,2025-08-17,1,503.03,503.03,Cash,4003205856976704203,344
T0025495,C06220,P0807,2025-08-26,4,64.93,259.72,Credit Card,30181573240522,898
T0025496,C07623,P0106,2026-04-07,4,4648.64,18594.56,Cash,4767624113350161,159
T0025497,C03466,P0129,2026-06-14,5,1089.88,5449.4,Debit Card,340217230115882,757
T0025498,C05496,P0582,2026-03-22,3,3095.97,9287.91,Debit Card,6573167639314781,352
T0025499,C02390,P0190,2025-10-27,3,448.86,1346.58,Cash,4098637875064902717,930
T0025500,C05943,P0724,2025-08-13,5,2399.22,11996.1,Credit Card,4223712511121918,927
T0025501,C05856,P0001,2025-09-23,5,3720.67,18603.35,UPI,4040376959441593048,418
T0025502,C05598,P0024,2025-11-29,5,3193.14,15965.7,Credit Card,501805099501,365
T0025503,C06970,P0252,2025-10-12,1,2406.66,2406.66,UPI,346415280280929,206
T0025504,C02852,P0615,2025-05-14,5,3729.37,18646.85,Credit Card,213175967056378,741
T0025505,C09912,P0056,2026-03-29,2,473.98,947.96,Credit Card,3582959583935868,309
T0025506,C02950,P0598,2025-11-18,2,3749.22,7498.44,Credit Card,4865999553860742,638
T0025507,C00514,P0867,2025-03-22,4,4206.67,16826.68,Cash,3504033086163736,667
T0025508,C04223,P0202,2026-06-04,1,193.67,193.67,Credit Card,4822788288948589,177
T0025509,C03036,P0552,2025-04-27,1,1171.39,1171.39,Debit Card,344803624933828,907
T0025510,C08766,P0759,2024-09-30,4,3270.17,13080.68,Credit Card,4930466623042,494
T0025511,C04278,P0394,2024-10-31,3,3943.24,11829.72,Debit Card,4738112095535,4555
